map_family,map_size,map,slip,method,budget_frac,n_states,n_basis,n_boundary,state_compression_ratio,n_edges_valid,group_all_feasible,n_groups_feasible,group_total_violation,group_max_violation,trace_group_all_feasible,trace_group_total_violation,trace_group_max_violation,group_test_bits_mean,group_test_bits_cvar,selection_time_sec,one_shot_candidate_universe_time_sec,one_shot_probe_build_time_sec,one_shot_green_time_sec,one_shot_apply_time_sec,delta_backend,kernel_time_sec,upfront_time_sec,smdp_solve_time_sec,compressed_total_time_sec,full_vi_time_sec,full_vi_backup_count,smdp_edge_backup_count,planning_speedup,total_speedup,break_even_tasks,backup_compression_ratio,start_gap,value_gap_max,first_hit_mode,first_hit_used_steps_max,first_hit_tail_bound_max,stop_reason,probe_cache_hits,probe_cache_misses,probe_cache_hit_rate,probe_calls,unique_probe_evals,probe_context_build_time_sec,probe_green_kernel_time_sec,probe_operator_delta_time_sec,active_weight_time_sec,active_weight_cache_hit_rate,probe_call_overhead_time_sec,candidate_score_time_sec,beam_expansion_time_sec,profiled_selection_time_sec,uncached_probe_eval_time_sec,boundary,error,split,maze_seed,topology_seed,goal_variant,map_rows
braid_maze,15,braid_maze_15_seed1_goal1,0.05,group_constrained_incremental,0.25,107,35,3,35.666666666666664,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,2.81024308106862,0.0,0.0,0.0,0.0,insertion_score,0.09580832999199629,2.9060514110606164,0.0003744239220395684,2.906425834982656,0.1516857990063727,23112,18,405.1178091936733,0.05218980549258635,20,1284.0,6.331419140082062e-06,6.331419140082062e-06,adaptive,41,7.604698946527166e-07,feasible,0,12,0.0,12,12,2.5126938071334735,0.020502844243310392,0.025585682597011328,0.039629298029467463,0.0,0.20874440704938024,0.0018764729611575603,1.0333023965358734e-05,2.809042845037766,2.7675267410231754,"[0, 78, 87]",,test,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]"
braid_maze,15,braid_maze_15_seed1_goal1,0.1,group_constrained_incremental,0.25,107,35,3,35.666666666666664,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.2903941549593583,0.0,0.0,0.0,0.0,insertion_score,0.11853214597795159,3.40892630093731,0.0004392210394144058,3.4093655219767243,0.18660811195150018,28248,18,424.8615052691843,0.05473397051405219,19,1569.3333333333333,5.5888317376684427e-05,5.5888317376684427e-05,adaptive,51,6.274487017531028e-07,feasible,0,12,0.0,12,12,2.9968137671239674,0.02148135390598327,0.026821714476682246,0.03789240191690624,0.0,0.20380124845542014,0.0021146010840311646,1.2677977792918682e-05,3.2889377649407834,3.248918083962053,"[0, 78, 87]",,test,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]"
braid_maze,15,braid_maze_15_seed2_goal0,0.0,group_constrained_incremental,0.25,108,37,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.754453486064449,0.0,0.0,0.0,0.0,insertion_score,0.06973495509009808,1.824188441154547,0.0027818710077553988,1.8269703121623024,0.07773846096824855,12528,174,27.944667725975254,0.042550478489298244,25,72.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,26,0.0,feasible,0,12,0.0,12,12,1.4317962841596454,0.020420218002982438,0.023938615806400776,0.0768926830496639,0.0,0.19828139280434698,0.0018208579858765006,1.1836993508040905e-05,1.753161888802424,1.6744365107733756,"[0, 1, 107]",,test,2,2,0,"[""###############"", ""#S......#.....#"", ""#######.#.###.#"", ""#.#.....#.#...#"", ""#.#.#..##.#.###"", ""#...#.....#...#"", ""#.###.#.####..#"", ""#.......#.....#"", ""#.#.#.###.#####"", ""#.#...#...#...#"", ""#.#.#.#.#.##..#"", ""#.....#.#.....#"", ""#####.#.#.###.#"", ""#............G#"", ""###############""]"
braid_maze,15,braid_maze_15_seed2_goal0,0.05,group_constrained_incremental,0.25,108,37,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.008426478831506247,0.02527943649451874,2.8975593169452623,0.0,0.0,0.0,0.0,insertion_score,0.09200718905776739,2.9895665060030296,0.003533871960826218,2.993100377963856,0.14793556998483837,23760,240,41.86217599979233,0.04942552915164037,21,99.0,2.980373068339759e-07,2.980373068339759e-07,adaptive,46,9.67081607474782e-07,feasible,0,12,0.0,12,12,2.5550261600874364,0.02038679225370288,0.027866593678481877,0.0793197100283578,0.0,0.21172255114652216,0.001977193052880466,1.0245013982057571e-05,2.8963092452613637,2.8150020971661434,"[0, 1, 107]",,test,2,2,0,"[""###############"", ""#S......#.....#"", ""#######.#.###.#"", ""#.#.....#.#...#"", ""#.#.#..##.#.###"", ""#...#.....#...#"", ""#.###.#.####..#"", ""#.......#.....#"", ""#.#.#.###.#####"", ""#.#...#...#...#"", ""#.#.#.#.#.##..#"", ""#.....#.#.....#"", ""#####.#.#.###.#"", ""#............G#"", ""###############""]"
braid_maze,15,braid_maze_15_seed2_goal0,0.1,group_constrained_incremental,0.25,108,37,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.3370842409785837,0.0,0.0,0.0,0.0,insertion_score,0.11242200701963156,3.4495062479982153,0.004004650982096791,3.453510898980312,0.19281596108339727,28944,252,48.14800639191807,0.05583186696770766,19,114.85714285714286,1.5410518372505067e-07,1.5410518372505067e-07,adaptive,57,8.314948097670535e-07,feasible,0,12,0.0,12,12,3.034155664034188,0.022059205919504166,0.029357401770539582,0.03906440001446754,0.0,0.20866744255181402,0.0021638950565829873,1.221999991685152e-05,3.335480229347013,3.2942397142760456,"[0, 1, 107]",,test,2,2,0,"[""###############"", ""#S......#.....#"", ""#######.#.###.#"", ""#.#.....#.#...#"", ""#.#.#..##.#.###"", ""#...#.....#...#"", ""#.###.#.####..#"", ""#.......#.....#"", ""#.#.#.###.#####"", ""#.#...#...#...#"", ""#.#.#.#.#.##..#"", ""#.....#.#.....#"", ""#####.#.#.###.#"", ""#............G#"", ""###############""]"
braid_maze,15,braid_maze_15_seed2_goal1,0.0,group_constrained_incremental,0.25,108,38,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,2.1121301309904084,0.0,0.0,0.0,0.0,insertion_score,0.07182583108078688,2.1839559620711952,0.0030135330744087696,2.186969495145604,0.08683389401994646,14256,198,28.814647749297574,0.0397051235569087,27,72.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,30,0.0,feasible,0,12,0.0,12,12,1.7432349401060492,0.024747158284299076,0.028939691721461713,0.09401051898021251,0.0,0.2170544258551672,0.0022553278831765056,1.2999982573091984e-05,2.1102550628129393,2.013976215966977,"[0, 1, 56]",,test,2,2,1,"[""###############"", ""#S......#.....#"", ""#######.#.###.#"", ""#.#.....#.#...#"", ""#.#.#..##.#.###"", ""#...#.....#...#"", ""#.###.#.####..#"", ""#.......#..G..#"", ""#.#.#.###.#####"", ""#.#...#...#...#"", ""#.#.#.#.#.##..#"", ""#.....#.#.....#"", ""#####.#.#.###.#"", ""#.............#"", ""###############""]"
braid_maze,15,braid_maze_15_seed2_goal1,0.05,group_constrained_incremental,0.25,108,38,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.48030928823929725,1.4409278647178918,2.986670094076544,0.0,0.0,0.0,0.0,insertion_score,0.09961093193851411,3.086281026015058,0.003919984097592533,3.0902010101126507,0.15530472190584987,25488,264,39.61871222927425,0.050257158481799985,21,96.54545454545455,0.013322690139638382,0.013756708731346379,adaptive,51,6.58665571113716e-07,feasible,0,12,0.0,12,12,2.6484359476016834,0.020243582664988935,0.028556070756167173,0.08625561592634767,0.0,0.2000723520759493,0.0019292120123282075,9.144074283540249e-06,2.9855019251117483,2.897307953098789,"[0, 1, 56]",,test,2,2,1,"[""###############"", ""#S......#.....#"", ""#######.#.###.#"", ""#.#.....#.#...#"", ""#.#.#..##.#.###"", ""#...#.....#...#"", ""#.###.#.####..#"", ""#.......#..G..#"", ""#.#.#.###.#####"", ""#.#...#...#...#"", ""#.#.#.#.#.##..#"", ""#.....#.#.....#"", ""#####.#.#.###.#"", ""#.............#"", ""###############""]"
braid_maze,15,braid_maze_15_seed2_goal1,0.1,group_constrained_incremental,0.25,108,38,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.48089413072183523,1.4426520908894889,3.470194636960514,0.0,0.0,0.0,0.0,insertion_score,0.13714652706403285,3.6073411640245467,0.00512397603597492,3.6124651400605217,0.20261764898896217,30672,276,39.54305163927467,0.0560884717590846,19,111.1304347826087,0.029190026791425794,0.0301933028393222,adaptive,62,8.22043971489315e-07,feasible,0,12,0.0,12,12,3.131889668176882,0.022121617454104125,0.029029651079326868,0.0759606520878151,0.0,0.20672976260539144,0.002550714067183435,1.1726049706339836e-05,3.4682937915204093,3.3897706993157044,"[0, 1, 56]",,test,2,2,1,"[""###############"", ""#S......#.....#"", ""#######.#.###.#"", ""#.#.....#.#...#"", ""#.#.#..##.#.###"", ""#...#.....#...#"", ""#.###.#.####..#"", ""#.......#..G..#"", ""#.#.#.###.#####"", ""#.#...#...#...#"", ""#.#.#.#.#.##..#"", ""#.....#.#.....#"", ""#####.#.#.###.#"", ""#.............#"", ""###############""]"
braid_maze,15,braid_maze_15_seed3_goal0,0.0,group_constrained_incremental,0.25,108,30,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.7720990319503471,0.0,0.0,0.0,0.0,insertion_score,0.05585040803998709,1.8279494399903342,0.0005718499887734652,1.8285212899791077,0.07841930096037686,12096,30,137.13264404984045,0.042886731147261,24,403.2,3.552713678800501e-15,3.552713678800501e-15,adaptive,17,0.0,feasible,0,12,0.0,12,12,1.4716408440144733,0.02416106848977506,0.021401966689154506,0.04580278194043785,0.0,0.2057271619560197,0.0018459350103512406,1.2899050489068031e-05,1.7705926571507007,1.7229310411494225,"[0, 47, 107]",,test,3,3,0,"[""###############"", ""#S....#.......#"", ""#.###.#.#####.#"", ""#.....#.#...#.#"", ""#.#.#...#.#.#.#"", ""#.#.#...#.#...#"", ""#.#######.#.#.#"", ""#.#.........#.#"", ""#.#.#######.#.#"", ""#...#.....#...#"", ""#.#.###.#.###.#"", ""#.#.#.......#.#"", ""#.#.#.#.###...#"", ""#............G#"", ""###############""]"
braid_maze,15,braid_maze_15_seed3_goal0,0.05,group_constrained_incremental,0.25,108,30,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.016727320640908348,0.025090980961362523,2.75621251296252,0.0,0.0,0.0,0.0,insertion_score,0.08313340099994093,2.839345913962461,0.0032653850503265858,2.8426112990127876,0.1425382460001856,22896,216,43.651282713482665,0.05014341779675885,21,106.0,0.0002884168470806969,0.0002884168470806969,adaptive,43,8.049735479283105e-07,feasible,0,12,0.0,12,12,2.457293874816969,0.023710893699899316,0.023200752213597298,0.03803351998794824,0.0,0.2104158152360469,0.001996306935325265,1.0323012247681618e-05,2.7546614859020337,2.7146213359665126,"[0, 1, 107]",,test,3,3,0,"[""###############"", ""#S....#.......#"", ""#.###.#.#####.#"", ""#.....#.#...#.#"", ""#.#.#...#.#.#.#"", ""#.#.#...#.#...#"", ""#.#######.#.#.#"", ""#.#.........#.#"", ""#.#.#######.#.#"", ""#...#.....#...#"", ""#.#.###.#.###.#"", ""#.#.#.......#.#"", ""#.#.#.#.###...#"", ""#............G#"", ""###############""]"
braid_maze,15,braid_maze_15_seed3_goal0,0.1,group_constrained_incremental,0.25,108,30,5,21.6,20,True,3,0.0,0.0,True,0.0,0.0,0.018124828551951314,0.05246741989263945,9.898360558901913,0.0,0.0,0.0,0.0,insertion_score,0.2423688069684431,10.140729365870357,0.009373583015985787,10.150102948886342,0.1734005439793691,28080,780,18.498854033046953,0.017083624161506106,62,36.0,0.0013346315819333654,0.0013346315819333654,adaptive,53,9.445450032367689e-07,feasible,0,36,0.0,36,36,8.785979073611088,0.15102406777441502,0.15539912565145642,0.13970948301721364,0.0,0.6556523465551436,0.005782325170002878,6.546278018504381e-05,9.893611884559505,9.748054613592103,"[0, 1, 18, 94, 107]",,test,3,3,0,"[""###############"", ""#S....#.......#"", ""#.###.#.#####.#"", ""#.....#.#...#.#"", ""#.#.#...#.#.#.#"", ""#.#.#...#.#...#"", ""#.#######.#.#.#"", ""#.#.........#.#"", ""#.#.#######.#.#"", ""#...#.....#...#"", ""#.#.###.#.###.#"", ""#.#.#.......#.#"", ""#.#.#.#.###...#"", ""#............G#"", ""###############""]"
braid_maze,15,braid_maze_15_seed3_goal1,0.0,group_constrained_incremental,0.25,108,32,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.82805582403671,0.0,0.0,0.0,0.0,insertion_score,0.05720372905489057,1.8852595530916005,0.00042009796015918255,1.8856796510517597,0.07484465499874204,12096,24,178.16000575290124,0.03969107634851793,26,504.0,3.552713678800501e-15,3.552713678800501e-15,adaptive,25,0.0,feasible,0,12,0.0,12,12,1.5214302707463503,0.023516093380749226,0.0224718798417598,0.04461690515745431,0.0,0.2126541519537568,0.0019044398795813322,1.1002994142472744e-05,1.8266047439537942,1.7800723959226161,"[0, 87, 95]",,test,3,3,1,"[""###############"", ""#S....#.......#"", ""#.###.#.#####.#"", ""#.....#.#...#.#"", ""#.#.#...#.#.#.#"", ""#.#.#...#.#...#"", ""#.#######.#.#.#"", ""#.#.........#.#"", ""#.#.#######.#.#"", ""#...#.....#...#"", ""#.#.###.#.###.#"", ""#.#.#.......#G#"", ""#.#.#.#.###...#"", ""#.............#"", ""###############""]"
braid_maze,15,braid_maze_15_seed3_goal1,0.05,group_constrained_incremental,0.25,108,32,3,36.0,6,True,3,0.0,0.0,True,0.0,0.0,0.008509100619573497,0.025090980961362523,2.724277550005354,0.0,0.0,0.0,0.0,insertion_score,0.08819924702402204,2.812476797029376,0.0033878019312396646,2.8158645989606157,0.14013517601415515,22896,228,41.36463077192854,0.049766304837910696,21,100.42105263157895,0.030679064332744588,0.030679064332744588,adaptive,45,8.948619507042557e-07,feasible,0,12,0.0,12,12,2.4357073011342436,0.021799998939968646,0.024750761105678976,0.037411293014883995,0.0,0.20128072379156947,0.0019367559580132365,1.1899042874574661e-05,2.7228987329872325,2.6835387849714607,"[0, 1, 87]",,test,3,3,1,"[""###############"", ""#S....#.......#"", ""#.###.#.#####.#"", ""#.....#.#...#.#"", ""#.#.#...#.#.#.#"", ""#.#.#...#.#...#"", ""#.#######.#.#.#"", ""#.#.........#.#"", ""#.#.#######.#.#"", ""#...#.....#...#"", ""#.#.###.#.###.#"", ""#.#.#.......#G#"", ""#.#.#.#.###...#"", ""#.............#"", ""###############""]"
